episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_id,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
1,48608-1785319490749956200,48608,1616,0,101,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,101,0.7199999690055847,1,0,5,25,1,10,2,9,1,1,0,3,0,6,0,2,1,0,1,5,35.0,6.546662887724319,1.0,0.5,-0.009304448962211609,0.0,1.0,100.0,0.0,0.5541969537734985
2,48608-1785319490749956200,48608,1632,0,102,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,102,0.7999999523162842,1,0,5,10,3,9,2,3,1,1,0,3,2,5,1,0,1,0,0,2,35.0,7.170440673828125,1.0,0.5,-0.009907588362693787,0.0,1.0,100.0,-0.20000000298023224,0.5185692310333252
3,48608-1785319490749956200,48608,1664,0,104,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,104,0.6399999856948853,0,1,4,28,5,5,1,9,0,2,1,2,4,0,0,2,1,0,0,5,35.0,6.2100665752704325,1.0,0.5,-0.006498843431472778,0.0,1.0,100.0,-0.20000000298023224,0.5187249183654785
4,48608-1785319490749956200,48608,1696,0,106,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,0,3,106,0.6800000071525574,1,0,1,36,6,6,9,3,2,2,1,2,1,1,2,1,0,1,5,1,38.0,6.6242399395636795,1.0,0.5,-0.009366050362586975,0.0,1.0,100.0,0.0,0.5541942715644836
5,48608-1785319490749956200,48608,1712,0,107,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,0,3,107,0.7199999690055847,1,0,5,48,1,9,0,12,1,3,0,3,0,2,0,2,0,0,0,7,42.0,5.549651243976343,1.0,0.5,-0.007604390382766724,0.0,1.0,100.0,-0.20000000298023224,0.5186744332313538
6,48608-1785319490749956200,48608,2000,0,125,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,125,0.7999999523162842,1,0,3,45,6,6,7,7,2,2,1,2,3,0,1,0,0,1,4,4,34.0,5.1811318359375,1.0,0.5,-0.00978003442287445,0.04999999701976776,1.0,100.0,-0.20000000298023224,0.5208559632301331
7,48608-1785319490749956200,48608,2192,0,137,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,137,0.6800000071525574,0,1,5,33,5,7,4,10,1,1,2,1,2,4,1,2,1,1,0,5,43.0,6.228123574361314,1.0,0.5,0.015140250325202942,0.04999999701976776,1.0,100.0,-0.20000000298023224,0.5219900608062744
8,48608-1785319490749956200,48608,2848,0,178,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,178,0.7599999904632568,1,0,9,40,5,11,4,9,1,4,1,3,2,1,0,2,0,3,2,2,40.0,7.061483661780197,1.0,0.5,-0.023022398352622986,0.029999999329447746,1.0,100.0,0.0,0.5549015998840332
9,48608-1785319490749956200,48608,3008,0,188,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,188,0.6800000071525574,1,0,6,64,9,12,3,5,3,6,1,2,2,0,0,1,1,0,2,3,35.0,6.236144370221077,1.0,0.5,-0.010401815176010132,0.02499999850988388,1.0,100.0,-0.20000000298023224,0.519688069820404
10,48608-1785319490749956200,48608,3104,0,194,,OP3,FIXED_OPPONENT,train,map_b_split_lane,-1,1,SCRIPTED:OP11_ADAPTIVE_EXPLOITER,,1,3,1,2,194,0.7599999904632568,1,0,13,54,7,13,9,2,2,6,1,2,1,1,2,0,1,0,3,1,44.0,6.040606626530283,1.0,0.5,-0.0009681731462478638,0.0,1.0,100.0,0.0,0.5545578002929688
